prototype,symbol,month,regime,bars,coverage
Regime-2,BTCUSDT,2022-02,TREND,803,0.29873511904761907
Regime-2,BTCUSDT,2022-02,UNCERTAIN,1022,0.3802083333333333
Regime-2,BTCUSDT,2022-03,RANGE,962,0.323252688172043
Regime-2,BTCUSDT,2022-03,TREND,903,0.3034274193548387
Regime-2,BTCUSDT,2022-03,UNCERTAIN,1111,0.37331989247311825
Regime-2,BTCUSDT,2022-04,RANGE,1065,0.3697916666666667
Regime-2,BTCUSDT,2022-04,TREND,544,0.18888888888888888
Regime-2,BTCUSDT,2022-04,UNCERTAIN,1271,0.44131944444444443
Regime-2,BTCUSDT,2022-05,RANGE,909,0.30544354838709675
Regime-2,BTCUSDT,2022-05,TREND,727,0.24428763440860216
Regime-2,BTCUSDT,2022-05,UNCERTAIN,1340,0.45026881720430106
Regime-2,BTCUSDT,2022-06,RANGE,880,0.3055555555555556
Regime-2,BTCUSDT,2022-06,TREND,593,0.20590277777777777
Regime-2,BTCUSDT,2022-06,UNCERTAIN,1407,0.48854166666666665
Regime-2,BTCUSDT,2022-07,RANGE,866,0.290994623655914
Regime-2,BTCUSDT,2022-07,TREND,974,0.3272849462365591
Regime-2,BTCUSDT,2022-07,UNCERTAIN,1136,0.3817204301075269
Regime-2,BTCUSDT,2022-08,RANGE,1034,0.3474462365591398
Regime-2,BTCUSDT,2022-08,TREND,615,0.20665322580645162
Regime-2,BTCUSDT,2022-08,UNCERTAIN,1327,0.4459005376344086
Regime-2,BTCUSDT,2022-09,RANGE,1301,0.4517361111111111
Regime-2,BTCUSDT,2022-09,TREND,577,0.20034722222222223
Regime-2,BTCUSDT,2022-09,UNCERTAIN,1002,0.34791666666666665
Regime-2,BTCUSDT,2022-10,RANGE,1491,0.501008064516129
Regime-2,BTCUSDT,2022-10,TREND,541,0.18178763440860216
Regime-2,BTCUSDT,2022-10,UNCERTAIN,944,0.3172043010752688
Regime-2,BTCUSDT,2022-11,RANGE,1170,0.40625
Regime-2,BTCUSDT,2022-11,TREND,550,0.1909722222222222
Regime-2,BTCUSDT,2022-11,UNCERTAIN,1160,0.4027777777777778
Regime-2,BTCUSDT,2022-12,RANGE,1578,0.530241935483871
Regime-2,BTCUSDT,2022-12,TREND,525,0.17641129032258066
Regime-2,BTCUSDT,2022-12,UNCERTAIN,873,0.2933467741935484
Regime-2,BTCUSDT,2023-01,RANGE,1321,0.44388440860215056
Regime-2,BTCUSDT,2023-01,TREND,863,0.28998655913978494
Regime-2,BTCUSDT,2023-01,UNCERTAIN,792,0.2661290322580645
Regime-2,BTCUSDT,2023-02,RANGE,1194,0.44419642857142855
Regime-2,BTCUSDT,2023-02,TREND,561,0.20870535714285715
Regime-2,BTCUSDT,2023-02,UNCERTAIN,933,0.3470982142857143
Regime-2,BTCUSDT,2023-03,RANGE,1063,0.35719086021505375
Regime-2,BTCUSDT,2023-03,TREND,784,0.26344086021505375
Regime-2,BTCUSDT,2023-03,UNCERTAIN,1129,0.3793682795698925
Regime-2,BTCUSDT,2023-04,RANGE,1480,0.5138888888888888
Regime-2,BTCUSDT,2023-04,TREND,521,0.18090277777777777
Regime-2,BTCUSDT,2023-04,UNCERTAIN,879,0.30520833333333336
Regime-2,BTCUSDT,2023-05,RANGE,1102,0.3702956989247312
Regime-2,BTCUSDT,2023-05,TREND,717,0.24092741935483872
Regime-2,BTCUSDT,2023-05,UNCERTAIN,1157,0.3887768817204301
Regime-2,BTCUSDT,2023-06,RANGE,1331,0.4621527777777778
Regime-2,BTCUSDT,2023-06,TREND,687,0.23854166666666668
Regime-2,BTCUSDT,2023-06,UNCERTAIN,862,0.29930555555555555
Regime-2,BTCUSDT,2023-07,RANGE,1640,0.5510752688172043
Regime-2,BTCUSDT,2023-07,TREND,376,0.12634408602150538
Regime-2,BTCUSDT,2023-07,UNCERTAIN,960,0.3225806451612903
Regime-2,BTCUSDT,2023-08,RANGE,1482,0.49798387096774194
Regime-2,BTCUSDT,2023-08,TREND,422,0.14180107526881722
Regime-2,BTCUSDT,2023-08,UNCERTAIN,1072,0.3602150537634409
Regime-2,BTCUSDT,2023-09,RANGE,1679,0.5829861111111111
Regime-2,BTCUSDT,2023-09,TREND,405,0.140625
Regime-2,BTCUSDT,2023-09,UNCERTAIN,796,0.2763888888888889
Regime-2,BTCUSDT,2023-10,RANGE,1030,0.34610215053763443
Regime-2,BTCUSDT,2023-10,TREND,938,0.31518817204301075
Regime-2,BTCUSDT,2023-10,UNCERTAIN,1008,0.3387096774193548
Regime-2,BTCUSDT,2023-11,RANGE,1354,0.4701388888888889
Regime-2,BTCUSDT,2023-11,TREND,701,0.24340277777777777
Regime-2,BTCUSDT,2023-11,UNCERTAIN,825,0.2864583333333333
Regime-2,BTCUSDT,2023-12,RANGE,1094,0.36760752688172044
Regime-2,BTCUSDT,2023-12,TREND,790,0.2654569892473118
Regime-2,BTCUSDT,2023-12,UNCERTAIN,1092,0.36693548387096775
Regime-2,BTCUSDT,2024-01,RANGE,1182,0.3971774193548387
Regime-2,BTCUSDT,2024-01,TREND,582,0.19556451612903225
Regime-2,BTCUSDT,2024-01,UNCERTAIN,1212,0.40725806451612906
Regime-2,BTCUSDT,2024-02,RANGE,966,0.34698275862068967
Regime-2,BTCUSDT,2024-02,TREND,937,0.336566091954023
Regime-2,BTCUSDT,2024-02,UNCERTAIN,881,0.31645114942528735
Regime-2,BTCUSDT,2024-03,RANGE,833,0.2799059139784946
Regime-2,BTCUSDT,2024-03,TREND,895,0.30073924731182794
Regime-2,BTCUSDT,2024-03,UNCERTAIN,1248,0.41935483870967744
Regime-2,BTCUSDT,2024-04,RANGE,876,0.30416666666666664
Regime-2,BTCUSDT,2024-04,TREND,726,0.2520833333333333
Regime-2,BTCUSDT,2024-04,UNCERTAIN,1278,0.44375
Regime-2,BTCUSDT,2024-05,RANGE,902,0.3030913978494624
Regime-2,BTCUSDT,2024-05,TREND,815,0.27385752688172044
Regime-2,BTCUSDT,2024-05,UNCERTAIN,1259,0.4230510752688172
Regime-2,BTCUSDT,2024-06,RANGE,1318,0.4576388888888889
Regime-2,BTCUSDT,2024-06,TREND,349,0.12118055555555556
Regime-2,BTCUSDT,2024-06,UNCERTAIN,1213,0.42118055555555556
Regime-2,BTCUSDT,2024-07,RANGE,699,0.23487903225806453
Regime-2,BTCUSDT,2024-07,TREND,1090,0.36626344086021506
Regime-2,BTCUSDT,2024-07,UNCERTAIN,1187,0.39885752688172044
Regime-2,BTCUSDT,2024-08,RANGE,1014,0.3407258064516129
Regime-2,BTCUSDT,2024-08,TREND,674,0.2264784946236559
Regime-2,BTCUSDT,2024-08,UNCERTAIN,1288,0.4327956989247312
Regime-2,BTCUSDT,2024-09,RANGE,845,0.2934027777777778
Regime-2,BTCUSDT,2024-09,TREND,1008,0.35
Regime-2,BTCUSDT,2024-09,UNCERTAIN,1027,0.35659722222222223
Regime-2,BTCUSDT,2024-10,RANGE,826,0.2775537634408602
Regime-2,BTCUSDT,2024-10,TREND,938,0.31518817204301075
Regime-2,BTCUSDT,2024-10,UNCERTAIN,1212,0.40725806451612906
Regime-2,BTCUSDT,2024-11,RANGE,787,0.27326388888888886
Regime-2,BTCUSDT,2024-11,TREND,974,0.33819444444444446
Regime-2,BTCUSDT,2024-11,UNCERTAIN,1119,0.3885416666666667
Regime-2,BTCUSDT,2024-12,RANGE,687,0.23084677419354838
Regime-2,BTCUSDT,2024-12,TREND,820,0.27553763440860213
Regime-2,BTCUSDT,2024-12,UNCERTAIN,1469,0.49361559139784944
Regime-2,BTCUSDT,2025-01,RANGE,603,0.20262096774193547
Regime-2,BTCUSDT,2025-01,TREND,1093,0.36727150537634407
Regime-2,BTCUSDT,2025-01,UNCERTAIN,1280,0.43010752688172044
Regime-2,BTCUSDT,2025-02,RANGE,651,0.2421875
Regime-2,BTCUSDT,2025-02,TREND,516,0.19196428571428573
Regime-2,BTCUSDT,2025-02,UNCERTAIN,1521,0.5658482142857143
Regime-2,BTCUSDT,2025-03,RANGE,718,0.24126344086021506
Regime-2,BTCUSDT,2025-03,TREND,930,0.3125
Regime-2,BTCUSDT,2025-03,UNCERTAIN,1328,0.44623655913978494
Regime-2,BTCUSDT,2025-04,RANGE,853,0.29618055555555556
Regime-2,BTCUSDT,2025-04,TREND,902,0.31319444444444444
Regime-2,BTCUSDT,2025-04,UNCERTAIN,1125,0.390625
Regime-2,BTCUSDT,2025-05,RANGE,894,0.3004032258064516
Regime-2,BTCUSDT,2025-05,TREND,786,0.26411290322580644
Regime-2,BTCUSDT,2025-05,UNCERTAIN,1296,0.43548387096774194
Regime-2,BTCUSDT,2025-06,RANGE,755,0.2621527777777778
Regime-2,BTCUSDT,2025-06,TREND,818,0.28402777777777777
Regime-2,BTCUSDT,2025-06,UNCERTAIN,1307,0.45381944444444444
Regime-2,BTCUSDT,2025-07,RANGE,707,0.23756720430107528
Regime-2,BTCUSDT,2025-07,TREND,887,0.2980510752688172
Regime-2,BTCUSDT,2025-07,UNCERTAIN,1382,0.4643817204301075
Regime-2,BTCUSDT,2025-08,RANGE,714,0.2399193548387097
Regime-2,BTCUSDT,2025-08,TREND,813,0.27318548387096775
Regime-2,BTCUSDT,2025-08,UNCERTAIN,1449,0.48689516129032256
Regime-2,BTCUSDT,2025-09,RANGE,766,0.2659722222222222
Regime-2,BTCUSDT,2025-09,TREND,882,0.30625
Regime-2,BTCUSDT,2025-09,UNCERTAIN,1232,0.42777777777777776
Regime-2,BTCUSDT,2025-10,RANGE,696,0.23387096774193547
Regime-2,BTCUSDT,2025-10,TREND,1062,0.35685483870967744
Regime-2,BTCUSDT,2025-10,UNCERTAIN,1218,0.4092741935483871
Regime-2,BTCUSDT,2025-11,RANGE,695,0.24131944444444445
Regime-2,BTCUSDT,2025-11,TREND,659,0.22881944444444444
Regime-2,BTCUSDT,2025-11,UNCERTAIN,1526,0.5298611111111111
Regime-2,BTCUSDT,2025-12,RANGE,1093,0.36727150537634407
Regime-2,BTCUSDT,2025-12,TREND,624,0.20967741935483872
Regime-2,BTCUSDT,2025-12,UNCERTAIN,1259,0.4230510752688172
Regime-2,BTCUSDT,2026-01,RANGE,1134,0.3810483870967742
Regime-2,BTCUSDT,2026-01,TREND,616,0.20698924731182797
Regime-2,BTCUSDT,2026-01,UNCERTAIN,1226,0.41196236559139787
Regime-2,BTCUSDT,2026-02,RANGE,737,0.2741815476190476
Regime-2,BTCUSDT,2026-02,TREND,601,0.22358630952380953
Regime-2,BTCUSDT,2026-02,UNCERTAIN,1350,0.5022321428571429
Regime-2,BTCUSDT,2026-03,RANGE,508,0.17069892473118278
Regime-2,BTCUSDT,2026-03,TREND,979,0.3289650537634409
Regime-2,BTCUSDT,2026-03,UNCERTAIN,1489,0.5003360215053764
Regime-2,BTCUSDT,2026-04,RANGE,886,0.3076388888888889
Regime-2,BTCUSDT,2026-04,TREND,925,0.3211805555555556
Regime-2,BTCUSDT,2026-04,UNCERTAIN,1069,0.37118055555555557
Regime-2,BTCUSDT,2026-05,RANGE,960,0.3225806451612903
Regime-2,BTCUSDT,2026-05,TREND,761,0.25571236559139787
Regime-2,BTCUSDT,2026-05,UNCERTAIN,1255,0.4217069892473118
Regime-2,BTCUSDT,2026-06,RANGE,507,0.19530046224961478
Regime-2,BTCUSDT,2026-06,TREND,720,0.2773497688751926
Regime-2,BTCUSDT,2026-06,UNCERTAIN,1369,0.5273497688751926
Regime-2,ETHUSDT,2020-01,RANGE,860,0.28897849462365593
Regime-2,ETHUSDT,2020-01,TREND,835,0.2805779569892473
Regime-2,ETHUSDT,2020-01,UNCERTAIN,1281,0.43044354838709675
Regime-2,ETHUSDT,2020-02,RANGE,760,0.27298850574712646
Regime-2,ETHUSDT,2020-02,TREND,808,0.29022988505747127
Regime-2,ETHUSDT,2020-02,UNCERTAIN,1216,0.4367816091954023
Regime-2,ETHUSDT,2020-03,RANGE,874,0.29368279569892475
Regime-2,ETHUSDT,2020-03,TREND,594,0.19959677419354838
Regime-2,ETHUSDT,2020-03,UNCERTAIN,1508,0.5067204301075269
Regime-2,ETHUSDT,2020-04,RANGE,1076,0.3736111111111111
Regime-2,ETHUSDT,2020-04,TREND,819,0.284375
Regime-2,ETHUSDT,2020-04,UNCERTAIN,985,0.3420138888888889
Regime-2,ETHUSDT,2020-05,RANGE,1014,0.3407258064516129
Regime-2,ETHUSDT,2020-05,TREND,846,0.2842741935483871
Regime-2,ETHUSDT,2020-05,UNCERTAIN,1116,0.375
Regime-2,ETHUSDT,2020-06,RANGE,1175,0.4079861111111111
Regime-2,ETHUSDT,2020-06,TREND,548,0.19027777777777777
Regime-2,ETHUSDT,2020-06,UNCERTAIN,1157,0.4017361111111111
Regime-2,ETHUSDT,2020-07,RANGE,1307,0.43918010752688175
Regime-2,ETHUSDT,2020-07,TREND,822,0.2762096774193548
Regime-2,ETHUSDT,2020-07,UNCERTAIN,847,0.28461021505376344
Regime-2,ETHUSDT,2020-08,RANGE,1088,0.3655913978494624
Regime-2,ETHUSDT,2020-08,TREND,767,0.25772849462365593
Regime-2,ETHUSDT,2020-08,UNCERTAIN,1121,0.37668010752688175
Regime-2,ETHUSDT,2020-09,RANGE,1063,0.36909722222222224
Regime-2,ETHUSDT,2020-09,TREND,664,0.23055555555555557
Regime-2,ETHUSDT,2020-09,UNCERTAIN,1153,0.40034722222222224
Regime-2,ETHUSDT,2020-10,RANGE,1189,0.3995295698924731
Regime-2,ETHUSDT,2020-10,TREND,729,0.24495967741935484
Regime-2,ETHUSDT,2020-10,UNCERTAIN,1058,0.35551075268817206
Regime-2,ETHUSDT,2020-11,RANGE,842,0.2923611111111111
Regime-2,ETHUSDT,2020-11,TREND,928,0.32222222222222224
Regime-2,ETHUSDT,2020-11,UNCERTAIN,1110,0.3854166666666667
Regime-2,ETHUSDT,2020-12,RANGE,1023,0.34375
Regime-2,ETHUSDT,2020-12,TREND,814,0.27352150537634407
Regime-2,ETHUSDT,2020-12,UNCERTAIN,1139,0.38272849462365593
Regime-2,ETHUSDT,2021-01,RANGE,825,0.2772177419354839
Regime-2,ETHUSDT,2021-01,TREND,897,0.3014112903225806
Regime-2,ETHUSDT,2021-01,UNCERTAIN,1254,0.4213709677419355
Regime-2,ETHUSDT,2021-02,RANGE,748,0.27827380952380953
Regime-2,ETHUSDT,2021-02,TREND,726,0.2700892857142857
Regime-2,ETHUSDT,2021-02,UNCERTAIN,1214,0.45163690476190477
Regime-2,ETHUSDT,2021-03,RANGE,749,0.25168010752688175
Regime-2,ETHUSDT,2021-03,TREND,971,0.3262768817204301
Regime-2,ETHUSDT,2021-03,UNCERTAIN,1256,0.4220430107526882
Regime-2,ETHUSDT,2021-04,RANGE,674,0.23402777777777778
Regime-2,ETHUSDT,2021-04,TREND,1201,0.4170138888888889
Regime-2,ETHUSDT,2021-04,UNCERTAIN,1005,0.3489583333333333
Regime-2,ETHUSDT,2021-05,RANGE,426,0.1431451612903226
Regime-2,ETHUSDT,2021-05,TREND,1140,0.38306451612903225
Regime-2,ETHUSDT,2021-05,UNCERTAIN,1410,0.4737903225806452
Regime-2,ETHUSDT,2021-06,RANGE,393,0.13645833333333332
Regime-2,ETHUSDT,2021-06,TREND,969,0.33645833333333336
Regime-2,ETHUSDT,2021-06,UNCERTAIN,1518,0.5270833333333333
Regime-2,ETHUSDT,2021-07,RANGE,767,0.25772849462365593
Regime-2,ETHUSDT,2021-07,TREND,960,0.3225806451612903
Regime-2,ETHUSDT,2021-07,UNCERTAIN,1249,0.41969086021505375
Regime-2,ETHUSDT,2021-08,RANGE,791,0.2657930107526882
Regime-2,ETHUSDT,2021-08,TREND,1043,0.3504704301075269
Regime-2,ETHUSDT,2021-08,UNCERTAIN,1142,0.38373655913978494
Regime-2,ETHUSDT,2021-09,RANGE,760,0.2638888888888889
Regime-2,ETHUSDT,2021-09,TREND,862,0.29930555555555555
Regime-2,ETHUSDT,2021-09,UNCERTAIN,1258,0.43680555555555556
Regime-2,ETHUSDT,2021-10,RANGE,937,0.31485215053763443
Regime-2,ETHUSDT,2021-10,TREND,1197,0.4022177419354839
Regime-2,ETHUSDT,2021-10,UNCERTAIN,842,0.28293010752688175
Regime-2,ETHUSDT,2021-11,RANGE,982,0.34097222222222223
Regime-2,ETHUSDT,2021-11,TREND,833,0.28923611111111114
Regime-2,ETHUSDT,2021-11,UNCERTAIN,1065,0.3697916666666667
Regime-2,ETHUSDT,2021-12,RANGE,1124,0.37768817204301075
Regime-2,ETHUSDT,2021-12,TREND,618,0.20766129032258066
Regime-2,ETHUSDT,2021-12,UNCERTAIN,1234,0.4146505376344086
Regime-2,ETHUSDT,2022-01,RANGE,807,0.2711693548387097
Regime-2,ETHUSDT,2022-01,TREND,728,0.2446236559139785
Regime-2,ETHUSDT,2022-01,UNCERTAIN,1441,0.4842069892473118
Regime-2,ETHUSDT,2022-02,RANGE,563,0.20944940476190477
Regime-2,ETHUSDT,2022-02,TREND,986,0.36681547619047616
Regime-2,ETHUSDT,2022-02,UNCERTAIN,1139,0.42373511904761907
Regime-2,ETHUSDT,2022-03,RANGE,982,0.3299731182795699
Regime-2,ETHUSDT,2022-03,TREND,1064,0.3575268817204301
Regime-2,ETHUSDT,2022-03,UNCERTAIN,930,0.3125
Regime-2,ETHUSDT,2022-04,RANGE,1025,0.3559027777777778
Regime-2,ETHUSDT,2022-04,TREND,617,0.2142361111111111
Regime-2,ETHUSDT,2022-04,UNCERTAIN,1238,0.42986111111111114
Regime-2,ETHUSDT,2022-05,RANGE,905,0.3040994623655914
Regime-2,ETHUSDT,2022-05,TREND,696,0.23387096774193547
Regime-2,ETHUSDT,2022-05,UNCERTAIN,1375,0.4620295698924731
Regime-2,ETHUSDT,2022-06,RANGE,709,0.24618055555555557
Regime-2,ETHUSDT,2022-06,TREND,678,0.23541666666666666
Regime-2,ETHUSDT,2022-06,UNCERTAIN,1493,0.5184027777777778
Regime-2,ETHUSDT,2022-07,RANGE,693,0.23286290322580644
Regime-2,ETHUSDT,2022-07,TREND,1146,0.3850806451612903
Regime-2,ETHUSDT,2022-07,UNCERTAIN,1137,0.38205645161290325
Regime-2,ETHUSDT,2022-08,RANGE,924,0.31048387096774194
Regime-2,ETHUSDT,2022-08,TREND,786,0.26411290322580644
Regime-2,ETHUSDT,2022-08,UNCERTAIN,1266,0.4254032258064516
Regime-2,ETHUSDT,2022-09,RANGE,1289,0.44756944444444446
Regime-2,ETHUSDT,2022-09,TREND,599,0.20798611111111112
Regime-2,ETHUSDT,2022-09,UNCERTAIN,992,0.34444444444444444
Regime-2,ETHUSDT,2022-10,RANGE,1403,0.47143817204301075
Regime-2,ETHUSDT,2022-10,TREND,734,0.24663978494623656
Regime-2,ETHUSDT,2022-10,UNCERTAIN,839,0.2819220430107527
Regime-2,ETHUSDT,2022-11,RANGE,1032,0.35833333333333334
Regime-2,ETHUSDT,2022-11,TREND,703,0.24409722222222222
Regime-2,ETHUSDT,2022-11,UNCERTAIN,1145,0.3975694444444444
Regime-2,ETHUSDT,2022-12,RANGE,1534,0.5154569892473119
Regime-2,ETHUSDT,2022-12,TREND,628,0.2110215053763441
Regime-2,ETHUSDT,2022-12,UNCERTAIN,814,0.27352150537634407
Regime-2,ETHUSDT,2023-01,RANGE,1363,0.457997311827957
Regime-2,ETHUSDT,2023-01,TREND,787,0.2644489247311828
Regime-2,ETHUSDT,2023-01,UNCERTAIN,826,0.2775537634408602
Regime-2,ETHUSDT,2023-02,RANGE,1138,0.42336309523809523
Regime-2,ETHUSDT,2023-02,TREND,567,0.2109375
Regime-2,ETHUSDT,2023-02,UNCERTAIN,983,0.36569940476190477
Regime-2,ETHUSDT,2023-03,RANGE,1212,0.40725806451612906
Regime-2,ETHUSDT,2023-03,TREND,773,0.259744623655914
Regime-2,ETHUSDT,2023-03,UNCERTAIN,991,0.332997311827957
Regime-2,ETHUSDT,2023-04,RANGE,1274,0.4423611111111111
Regime-2,ETHUSDT,2023-04,TREND,577,0.20034722222222223
Regime-2,ETHUSDT,2023-04,UNCERTAIN,1029,0.3572916666666667
Regime-2,ETHUSDT,2023-05,RANGE,1363,0.457997311827957
Regime-2,ETHUSDT,2023-05,TREND,651,0.21875
Regime-2,ETHUSDT,2023-05,UNCERTAIN,962,0.323252688172043
Regime-2,ETHUSDT,2023-06,RANGE,1173,0.40729166666666666
Regime-2,ETHUSDT,2023-06,TREND,754,0.26180555555555557
Regime-2,ETHUSDT,2023-06,UNCERTAIN,953,0.33090277777777777
Regime-2,ETHUSDT,2023-07,RANGE,1571,0.5278897849462365
Regime-2,ETHUSDT,2023-07,TREND,497,0.167002688172043
Regime-2,ETHUSDT,2023-07,UNCERTAIN,908,0.30510752688172044
Regime-2,ETHUSDT,2023-08,RANGE,1593,0.5352822580645161
Regime-2,ETHUSDT,2023-08,TREND,432,0.14516129032258066
Regime-2,ETHUSDT,2023-08,UNCERTAIN,951,0.31955645161290325
Regime-2,ETHUSDT,2023-09,RANGE,1392,0.48333333333333334
Regime-2,ETHUSDT,2023-09,TREND,473,0.1642361111111111
Regime-2,ETHUSDT,2023-09,UNCERTAIN,1015,0.3524305555555556
Regime-2,ETHUSDT,2023-10,RANGE,1422,0.4778225806451613
Regime-2,ETHUSDT,2023-10,TREND,579,0.19455645161290322
Regime-2,ETHUSDT,2023-10,UNCERTAIN,975,0.3276209677419355
Regime-2,ETHUSDT,2023-11,RANGE,1038,0.36041666666666666
Regime-2,ETHUSDT,2023-11,TREND,765,0.265625
Regime-2,ETHUSDT,2023-11,UNCERTAIN,1077,0.37395833333333334
Regime-2,ETHUSDT,2023-12,RANGE,1022,0.34341397849462363
Regime-2,ETHUSDT,2023-12,TREND,917,0.3081317204301075
Regime-2,ETHUSDT,2023-12,UNCERTAIN,1037,0.3484543010752688
Regime-2,ETHUSDT,2024-01,RANGE,1044,0.35080645161290325
Regime-2,ETHUSDT,2024-01,TREND,672,0.22580645161290322
Regime-2,ETHUSDT,2024-01,UNCERTAIN,1260,0.42338709677419356
Regime-2,ETHUSDT,2024-02,RANGE,693,0.24892241379310345
Regime-2,ETHUSDT,2024-02,TREND,1217,0.43714080459770116
Regime-2,ETHUSDT,2024-02,UNCERTAIN,874,0.3139367816091954
Regime-2,ETHUSDT,2024-03,RANGE,791,0.2657930107526882
Regime-2,ETHUSDT,2024-03,TREND,998,0.3353494623655914
Regime-2,ETHUSDT,2024-03,UNCERTAIN,1187,0.39885752688172044
Regime-2,ETHUSDT,2024-04,RANGE,860,0.2986111111111111
Regime-2,ETHUSDT,2024-04,TREND,711,0.246875
Regime-2,ETHUSDT,2024-04,UNCERTAIN,1309,0.4545138888888889
Regime-2,ETHUSDT,2024-05,RANGE,1061,0.35651881720430106
Regime-2,ETHUSDT,2024-05,TREND,779,0.26176075268817206
Regime-2,ETHUSDT,2024-05,UNCERTAIN,1136,0.3817204301075269
Regime-2,ETHUSDT,2024-06,RANGE,1067,0.3704861111111111
Regime-2,ETHUSDT,2024-06,TREND,465,0.16145833333333334
Regime-2,ETHUSDT,2024-06,UNCERTAIN,1348,0.46805555555555556
Regime-2,ETHUSDT,2024-07,RANGE,925,0.31081989247311825
Regime-2,ETHUSDT,2024-07,TREND,735,0.2469758064516129
Regime-2,ETHUSDT,2024-07,UNCERTAIN,1316,0.4422043010752688
Regime-2,ETHUSDT,2024-08,RANGE,1084,0.364247311827957
Regime-2,ETHUSDT,2024-08,TREND,624,0.20967741935483872
Regime-2,ETHUSDT,2024-08,UNCERTAIN,1268,0.4260752688172043
Regime-2,ETHUSDT,2024-09,RANGE,799,0.27743055555555557
Regime-2,ETHUSDT,2024-09,TREND,884,0.30694444444444446
Regime-2,ETHUSDT,2024-09,UNCERTAIN,1197,0.415625
Regime-2,ETHUSDT,2024-10,RANGE,1090,0.36626344086021506
Regime-2,ETHUSDT,2024-10,TREND,785,0.2637768817204301
Regime-2,ETHUSDT,2024-10,UNCERTAIN,1101,0.3699596774193548
Regime-2,ETHUSDT,2024-11,RANGE,1064,0.36944444444444446
Regime-2,ETHUSDT,2024-11,TREND,763,0.26493055555555556
Regime-2,ETHUSDT,2024-11,UNCERTAIN,1053,0.365625
Regime-2,ETHUSDT,2024-12,RANGE,785,0.2637768817204301
Regime-2,ETHUSDT,2024-12,TREND,775,0.2604166666666667
Regime-2,ETHUSDT,2024-12,UNCERTAIN,1416,0.47580645161290325
Regime-2,ETHUSDT,2025-01,RANGE,725,0.24361559139784947
Regime-2,ETHUSDT,2025-01,TREND,974,0.3272849462365591
Regime-2,ETHUSDT,2025-01,UNCERTAIN,1277,0.4290994623655914
Regime-2,ETHUSDT,2025-02,RANGE,653,0.24293154761904762
Regime-2,ETHUSDT,2025-02,TREND,628,0.23363095238095238
Regime-2,ETHUSDT,2025-02,UNCERTAIN,1407,0.5234375
Regime-2,ETHUSDT,2025-03,RANGE,1045,0.35114247311827956
Regime-2,ETHUSDT,2025-03,TREND,679,0.22815860215053763
Regime-2,ETHUSDT,2025-03,UNCERTAIN,1252,0.4206989247311828
Regime-2,ETHUSDT,2025-04,RANGE,969,0.33645833333333336
Regime-2,ETHUSDT,2025-04,TREND,732,0.25416666666666665
Regime-2,ETHUSDT,2025-04,UNCERTAIN,1179,0.409375
Regime-2,ETHUSDT,2025-05,RANGE,905,0.3040994623655914
Regime-2,ETHUSDT,2025-05,TREND,925,0.31081989247311825
Regime-2,ETHUSDT,2025-05,UNCERTAIN,1146,0.3850806451612903
Regime-2,ETHUSDT,2025-06,RANGE,1014,0.35208333333333336
Regime-2,ETHUSDT,2025-06,TREND,682,0.23680555555555555
Regime-2,ETHUSDT,2025-06,UNCERTAIN,1184,0.4111111111111111
Regime-2,ETHUSDT,2025-07,RANGE,918,0.3084677419354839
Regime-2,ETHUSDT,2025-07,TREND,1097,0.36861559139784944
Regime-2,ETHUSDT,2025-07,UNCERTAIN,961,0.3229166666666667
Regime-2,ETHUSDT,2025-08,RANGE,707,0.23756720430107528
Regime-2,ETHUSDT,2025-08,TREND,1060,0.35618279569892475
Regime-2,ETHUSDT,2025-08,UNCERTAIN,1209,0.40625
Regime-2,ETHUSDT,2025-09,RANGE,1154,0.40069444444444446
Regime-2,ETHUSDT,2025-09,TREND,596,0.20694444444444443
Regime-2,ETHUSDT,2025-09,UNCERTAIN,1130,0.3923611111111111
Regime-2,ETHUSDT,2025-10,RANGE,869,0.292002688172043
Regime-2,ETHUSDT,2025-10,TREND,869,0.292002688172043
Regime-2,ETHUSDT,2025-10,UNCERTAIN,1238,0.415994623655914
Regime-2,ETHUSDT,2025-11,RANGE,938,0.32569444444444445
Regime-2,ETHUSDT,2025-11,TREND,575,0.1996527777777778
Regime-2,ETHUSDT,2025-11,UNCERTAIN,1367,0.47465277777777776
Regime-2,ETHUSDT,2025-12,RANGE,1205,0.4049059139784946
Regime-2,ETHUSDT,2025-12,TREND,616,0.20698924731182797
Regime-2,ETHUSDT,2025-12,UNCERTAIN,1155,0.38810483870967744
Regime-2,ETHUSDT,2026-01,RANGE,1013,0.34038978494623656
Regime-2,ETHUSDT,2026-01,TREND,750,0.25201612903225806
Regime-2,ETHUSDT,2026-01,UNCERTAIN,1213,0.4075940860215054
Regime-2,ETHUSDT,2026-02,RANGE,867,0.32254464285714285
Regime-2,ETHUSDT,2026-02,TREND,590,0.21949404761904762
Regime-2,ETHUSDT,2026-02,UNCERTAIN,1231,0.45796130952380953
Regime-2,ETHUSDT,2026-03,RANGE,888,0.29838709677419356
Regime-2,ETHUSDT,2026-03,TREND,862,0.2896505376344086
Regime-2,ETHUSDT,2026-03,UNCERTAIN,1226,0.41196236559139787
Regime-2,ETHUSDT,2026-04,RANGE,871,0.30243055555555554
Regime-2,ETHUSDT,2026-04,TREND,744,0.25833333333333336
Regime-2,ETHUSDT,2026-04,UNCERTAIN,1265,0.4392361111111111
