time,equity,prototype,sizing_mode
2025-07-03 00:15:00+00:00,1828.0372520668902,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-07-07 00:36:00+00:00,1818.0166040442596,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-07-09 03:00:00+00:00,1833.6602995174144,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-07-10 12:00:00+00:00,1881.6287798110563,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-07-11 15:45:00+00:00,1900.9508495668276,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-07-13 21:30:00+00:00,1897.3987679383936,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-07-14 15:45:00+00:00,1894.820789356645,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-07-17 01:45:00+00:00,1934.1420034662024,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-07-17 13:30:00+00:00,1935.26481149361,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-07-18 14:30:00+00:00,1954.037753542844,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-07-21 16:15:00+00:00,1996.1276379889184,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-07-26 15:00:00+00:00,1995.8523375173024,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-07-28 11:15:00+00:00,2017.1771923723322,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-07-31 11:00:00+00:00,2016.4221626492583,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-08-05 01:45:00+00:00,2040.6679208405692,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-08-08 08:30:00+00:00,2080.129926338025,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-08-08 23:30:00+00:00,2091.3609920265594,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-08-10 07:30:00+00:00,2076.98944079896,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-08-11 07:30:00+00:00,2081.6391268405955,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
