factor,horizon,group_type,group_value,event_count,sample_sufficient,q5_minus_q1,direction_consistency,monotonicity_violations,same_direction_as_full,candidate_status,status_note
inside_bar_compression,16,year_group,2025,518,True,0.007945851364685938,0.5,2.0,True,weak_candidate,ok
inside_bar_compression,16,year_group,2026,191,True,0.007296752630744315,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,16,quarter_group,2024Q1,197,True,0.007931277190207147,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,16,quarter_group,2024Q2,103,True,0.013001757445267294,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,16,quarter_group,2024Q3,105,True,0.002080772234633792,0.5,2.0,True,weak_candidate,ok
inside_bar_compression,16,quarter_group,2024Q4,164,True,0.005480192783990796,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,16,quarter_group,2025Q1,99,True,0.006636523297323781,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,16,quarter_group,2025Q2,145,True,0.00565760491284687,0.5,2.0,True,weak_candidate,ok
inside_bar_compression,16,quarter_group,2025Q3,169,True,0.012541951735038146,1.0,0.0,True,candidate_for_validation,ok
inside_bar_compression,16,quarter_group,2025Q4,105,True,0.0064236420904867095,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,16,quarter_group,2026Q1,106,True,0.006184722055805082,0.5,2.0,True,weak_candidate,ok
inside_bar_compression,16,quarter_group,2026Q2,85,True,0.008974703933361182,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,16,trend_regime,unavailable,1278,True,0.007250691528019054,1.0,0.0,True,candidate_for_validation,ok
inside_bar_compression,16,volatility_regime,unavailable,1278,True,0.007250691528019054,1.0,0.0,True,candidate_for_validation,ok
inside_bar_compression,32,year_group,2024,569,True,0.007747282027695822,0.5,2.0,True,weak_candidate,ok
inside_bar_compression,32,year_group,2025,518,True,0.009092626853095014,0.5,2.0,True,weak_candidate,ok
inside_bar_compression,32,year_group,2026,191,True,0.006375465668937846,0.5,2.0,True,weak_candidate,ok
inside_bar_compression,32,quarter_group,2024Q1,197,True,0.009393551883008836,0.5,2.0,True,weak_candidate,ok
inside_bar_compression,32,quarter_group,2024Q2,103,True,0.013108263532171517,0.5,2.0,True,weak_candidate,ok
inside_bar_compression,32,quarter_group,2024Q3,105,True,-0.0003488364961916784,0.75,1.0,False,candidate_for_validation,ok
inside_bar_compression,32,quarter_group,2024Q4,164,True,0.010149055359492211,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,32,quarter_group,2025Q1,99,True,0.005666259250850085,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,32,quarter_group,2025Q2,145,True,0.009394408039959565,0.5,2.0,True,weak_candidate,ok
inside_bar_compression,32,quarter_group,2025Q3,169,True,0.011204395000622931,0.5,2.0,True,weak_candidate,ok
inside_bar_compression,32,quarter_group,2025Q4,105,True,0.007450101895583145,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,32,quarter_group,2026Q1,106,True,0.0013006986037912074,0.5,2.0,True,weak_candidate,ok
inside_bar_compression,32,quarter_group,2026Q2,85,True,0.011269545732065008,0.75,1.0,True,candidate_for_validation,ok
inside_bar_compression,32,trend_regime,unavailable,1278,True,0.007495440269927593,1.0,0.0,True,candidate_for_validation,ok
inside_bar_compression,32,volatility_regime,unavailable,1278,True,0.007495440269927593,1.0,0.0,True,candidate_for_validation,ok
